EDUCATION_ID,LEARNER_ID,SEQUENCE_NO,UNIVERSITY_ID,EDUCATOINBG_ID,BARNCH_ID,GYEAR,GRADE_POINT,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
EDU59DF2C1437C342D6,LNR-202606855,1,400,3,6,2546,3.98,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2420B90E6D2F428D,LNR-202606855,2,400,2,1,2542,3.11,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAE234332E4F64686,LNR-202606855,3,12800,1,3,2540,3.78,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU28A840D49100430D,LNR-202606856,1,5600,2,3,2552,3.91,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB21D1033300E4D04,LNR-202606856,2,6800,1,2,2547,3.09,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU6812745DDD714EC6,LNR-202606857,1,12400,1,7,2548,3.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU27BF5B414CB147C3,LNR-202606858,1,200,1,7,2565,2.94,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5EA0D7879210415B,LNR-202606859,1,19200,2,6,2543,3.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU608E671E865B4301,LNR-202606859,2,1700,1,5,2539,2.78,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9D52D7D93F3A4204,LNR-202606860,1,5100,2,2,2549,3.3,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1EFF14844B58428F,LNR-202606860,2,6800,1,13,2545,3.18,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC9F6CC7B108A436D,LNR-202606861,1,19100,1,8,2566,3.05,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD825260504C64CD6,LNR-202606862,1,19200,2,13,2557,3.58,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4A464AAA537C4A4C,LNR-202606862,2,19200,1,8,2555,2.69,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7294021A763B46C3,LNR-202606863,1,19800,1,7,2550,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU15DC5560874F4975,LNR-202606864,1,12800,2,7,2570,3.08,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU69BADCB441B54006,LNR-202606864,2,19600,1,1,2567,2.29,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU6777699969B8413C,LNR-202606865,1,19800,1,6,2561,2.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU93405E09A6CE4239,LNR-202606866,1,19600,1,2,2561,2.33,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU79B422D7B4B34FE6,LNR-202606867,1,19700,2,2,2547,3.1,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF74A240F992242F9,LNR-202606867,2,600,1,8,2542,3.58,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU594EB689ABA4464F,LNR-202606868,1,12200,2,2,2549,3.04,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU209DF72102B54519,LNR-202606868,2,400,1,10,2546,3.32,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDE4BFC16E3324E18,LNR-202606869,1,5400,2,13,2544,3.27,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE6B97AEE7BAF413E,LNR-202606869,2,5400,1,13,2540,3.68,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU38F999F802CD4DBF,LNR-202606870,1,14400,2,7,2548,3.48,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU85CAD21D4421451F,LNR-202606870,2,19600,1,7,2544,2.72,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU979B4A42932040C1,LNR-202606871,1,14400,1,1,2560,3.08,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU38B1626B9408450C,LNR-202606872,1,19900,1,6,2569,2.85,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDE387FAD7976444E,LNR-202606873,1,1900,1,3,2553,3.16,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU94763B35945B4AD2,LNR-202606874,1,19200,2,8,2546,3.11,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7DE7B2B46EB44826,LNR-202606874,2,19607,1,8,2542,3.89,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU91F8FA2F396947A1,LNR-202606875,1,12400,1,2,2568,2.92,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFD8F6AE84D69451B,LNR-202606876,1,2000,1,4,2554,2.79,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9154755E9A354F0F,LNR-202606877,1,19200,2,2,2561,3.71,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDFB735B1BD1A4E56,LNR-202606877,2,19200,1,2,2557,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9135E13E95FF494F,LNR-202606878,1,5100,1,7,2559,3.62,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE3C2DA8190274C2D,LNR-202606879,1,5600,1,8,2556,2.97,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU6C6401C371794AFF,LNR-202606880,1,5100,2,2,2547,3.72,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2189D0A025274B9E,LNR-202606880,2,5100,1,2,2542,2.38,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE46564715FFF485F,LNR-202606881,1,12200,1,6,2553,3.64,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU70F9E19401264D4F,LNR-202606882,1,1000,1,4,2564,3.45,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD674373748C2419C,LNR-202606883,1,6100,1,8,2550,2.56,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1E4D1ED25F894429,LNR-202606884,1,5100,1,13,2557,2.45,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1648AC1D6E504A22,LNR-202606885,1,19800,2,2,2545,3.32,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUACE10AFFD7194EF3,LNR-202606885,2,19100,1,2,2542,3.86,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB1EACAC193D24CE9,LNR-202606886,1,19607,2,6,2560,3.26,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB4689A37D3BE4FF1,LNR-202606886,2,100,1,6,2557,2.98,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB11610BDF2764447,LNR-202606887,1,18000,1,3,2557,2.25,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBF57B7E404AC409C,LNR-202606888,1,600,1,2,2564,2.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU075B068670A24411,LNR-202606889,1,10300,2,13,2550,3.57,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3F6A568750344F99,LNR-202606889,2,5100,1,8,2545,3.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4F39DB5C6B7E46AD,LNR-202606890,1,19400,1,2,2564,3.08,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCF2A118334BC4B88,LNR-202606891,1,10300,2,13,2558,3.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU383276B530764598,LNR-202606891,2,18001,1,2,2554,3.13,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCAD43C07CB494E05,LNR-202606892,1,19900,2,8,2549,3.04,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4179270FD4404511,LNR-202606892,2,19900,1,2,2545,2.74,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB67E674B29934A47,LNR-202606893,1,6100,1,6,2566,3.18,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5D1C494F94044043,LNR-202606894,1,11200,1,2,2559,3.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU75EF144D643D4964,LNR-202606895,1,5100,1,1,2570,3.66,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU63918D874A2F4DDC,LNR-202606896,1,18000,1,6,2560,2.59,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU20F1C04C8CE44867,LNR-202606897,1,6100,1,11,2546,2.57,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU84ACFDC1EE9A4580,LNR-202606898,1,19900,1,2,2556,2.54,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU213F52D44A3B4882,LNR-202606899,1,19200,1,1,2564,3.77,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE83B0675506C4A7C,LNR-202606900,1,19100,1,1,2552,3.65,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDEAA542E607E40B0,LNR-202606901,1,12300,1,7,2567,3.52,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBEC6D11372E24C68,LNR-202606902,1,1400,1,2,2561,2.87,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8A592C1AB2F741CA,LNR-202606903,1,200,1,13,2556,3.06,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8884AF0C9FE64864,LNR-202606904,1,12200,1,2,2555,2.99,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC40C97BB0A2C4D15,LNR-202606905,1,6800,1,8,2564,2.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU131B595D869C4798,LNR-202606906,1,5100,1,2,2557,3.06,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU61C43FF5FED645C0,LNR-202606907,1,19900,1,8,2548,2.25,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU638797A0358A4271,LNR-202606908,1,19200,1,6,2562,2.42,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU59475017BA7F4F16,LNR-202606909,1,600,2,1,2563,3.89,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC91CB2F591B24820,LNR-202606909,2,2400,1,1,2558,3.48,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU035C9EE108BF40B0,LNR-202606910,1,1900,1,2,2564,2.92,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU78BAA525CB904CA8,LNR-202606911,1,7400,1,7,2560,3.08,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9362DB463A4E4D5E,LNR-202606912,1,19200,1,2,2561,2.83,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4D27285FAD494D0C,LNR-202606913,1,12400,1,8,2538,3.46,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU936FC458A51B41CF,LNR-202606914,1,19400,1,1,2549,3.53,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3ED748EE018A4AB0,LNR-202606915,1,19500,1,7,2543,3.5,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0B0629EE95144072,LNR-202606916,1,19900,1,1,2570,3.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU31E2C8F7CB524BCB,LNR-202606917,1,5100,1,13,2566,2.55,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9F0153B30BC24388,LNR-202606918,1,19500,1,7,2536,2.77,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8133442E6FF346CA,LNR-202606919,1,19700,1,1,2545,3.0,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0B509B0C005A49EC,LNR-202606920,1,19200,3,11,2559,3.53,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDA714BEB9B9F4950,LNR-202606920,2,19200,2,4,2555,3.75,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU01EB8A2F6B5F43E8,LNR-202606920,3,19700,1,3,2552,2.76,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU69F6594BD59E40C2,LNR-202606921,1,19600,1,1,2543,2.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD73BBF7AD49C48E8,LNR-202606922,1,1700,1,1,2569,2.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBD802ECE556F4CEA,LNR-202606923,1,400,1,2,2558,3.87,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE04DAEF9B973450C,LNR-202606924,1,19500,1,2,2554,2.58,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAF27E833FD4644F1,LNR-202606925,1,600,1,8,2565,3.24,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAC5E5AD23A3C462C,LNR-202606926,1,600,1,2,2565,2.94,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU186DCCC620454009,LNR-202606927,1,19700,1,4,2566,2.32,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC37235BD63D04476,LNR-202606928,1,19200,1,2,2565,3.03,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU118D8DAE705A40C8,LNR-202606929,1,600,1,3,2567,3.39,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBDA1C7EDFF4242D0,LNR-202606930,1,6800,1,8,2559,3.07,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU6C171D5B01034EAC,LNR-202606931,1,1000,1,12,2547,3.68,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA34A409E3ABB421C,LNR-202606932,1,12800,1,6,2548,2.69,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU140FB32C6D144864,LNR-202606933,1,19300,1,12,2554,2.35,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUECBD2E45ABB8434E,LNR-202606934,1,1900,1,7,2554,3.79,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU17062F41671647B8,LNR-202606935,1,19200,2,13,2541,3.38,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4011E5EACEA3484C,LNR-202606935,2,19200,1,2,2536,3.18,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU52B2095F6221464E,LNR-202606936,1,19200,2,1,2550,3.79,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8D1F203974294938,LNR-202606936,2,19400,1,1,2547,2.75,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3832D4656FA5421D,LNR-202606937,1,600,1,2,2551,3.42,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU783FCBC9695148DB,LNR-202606938,1,19900,1,2,2543,2.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7432997630E54282,LNR-202606939,1,7400,1,6,2568,2.7,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU89C1677373634A0D,LNR-202606940,1,1700,1,13,2562,2.45,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4DB48CA6688E440F,LNR-202606941,1,12200,1,8,2566,3.58,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU98D63FF5DE824F2E,LNR-202606942,1,500,1,2,2562,2.58,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8CEA666FCB9242C5,LNR-202606943,1,200,1,8,2550,3.42,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD1F59B31DB0B493A,LNR-202606944,1,19300,1,2,2563,3.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB793FBEDDF194D1C,LNR-202606945,1,400,1,1,2539,3.1,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB2DC61FD6A744A75,LNR-202606946,1,200,1,7,2560,3.12,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU659E15ED27E6436A,LNR-202606947,1,7400,1,7,2565,2.98,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8D7DCE99F9D14879,LNR-202606948,1,19300,1,2,2537,2.75,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1351A602B5E84E47,LNR-202606949,1,2400,1,1,2566,3.01,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU398D0BC4D6754B1C,LNR-202606950,1,500,1,2,2566,3.22,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFD7DFB5C775A4005,LNR-202606951,1,19900,1,6,2567,3.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCBC4028939B544FD,LNR-202606952,1,2000,1,2,2547,3.79,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU07CAC9CD5A264815,LNR-202606953,1,19400,3,7,2548,3.9,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU22BA361A80B049CB,LNR-202606953,2,1400,2,6,2544,3.89,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU190CAB31DF6B483B,LNR-202606953,3,300,1,6,2540,3.0,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF8154F87F6C34756,LNR-202606954,1,1700,1,3,2549,3.32,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBE513B8C1A8C4456,LNR-202606955,1,19400,2,1,2564,3.9,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB7FA15BC8D2249FC,LNR-202606955,2,19100,1,2,2559,2.87,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU73086CAF5FF94FE2,LNR-202606956,1,100,1,8,2565,3.83,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU48CFD3E34CB74FB4,LNR-202606957,1,19900,1,6,2562,2.91,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF1634BFAA4F94313,LNR-202606958,1,19607,1,2,2566,3.22,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3CD620FCB36D452A,LNR-202606959,1,19500,1,2,2568,3.41,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU39ADA2DFCFBD40BE,LNR-202606960,1,200,1,10,2560,3.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0A23972C125D4AF3,LNR-202606961,1,19200,2,11,2566,3.24,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCD3963E45E614F1C,LNR-202606961,2,19500,1,11,2562,3.47,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7D935D23A05E4C7E,LNR-202606962,1,600,1,11,2568,3.09,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2E251E4EC1F14D73,LNR-202606963,1,5400,1,8,2568,2.66,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0FC79A838C6049D6,LNR-202606964,1,19200,1,6,2558,3.52,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU37DC2667F455456B,LNR-202606965,1,1500,1,1,2538,3.14,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5D6762F491C2444C,LNR-202606966,1,19600,1,13,2547,3.32,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1504C31F707B4815,LNR-202606967,1,500,1,1,2546,2.75,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5478706C1BFF4089,LNR-202606968,1,22400,1,3,2552,3.02,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4DC57BAAFD2844E7,LNR-202606969,1,19200,1,5,2562,3.25,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA010E0B779EE4891,LNR-202606970,1,19200,1,1,2566,2.89,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB3E358C4860D4AFB,LNR-202606971,1,6100,1,7,2563,2.54,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU62CA9A75595A4400,LNR-202606972,1,100,1,13,2557,3.83,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDEC753C46FDB4BB5,LNR-202606973,1,1700,2,1,2543,3.51,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC9B8321C028749CF,LNR-202606973,2,1700,1,1,2539,3.45,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU33BC1882857F4546,LNR-202606974,1,600,2,1,2559,3.41,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5D2B9992B4C74D77,LNR-202606974,2,1900,1,6,2555,2.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU36B50770DC114DE5,LNR-202606975,1,19200,3,7,2558,3.41,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU161300C1069B4F35,LNR-202606975,2,19200,1,1,2554,2.9,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU67F83E88F3F24F45,LNR-202606976,1,19200,1,2,2568,3.13,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
