job_post_id,company_id,job_title,position_id,position_name_th,position_name_en,job_type,job_sub_type,communication_language_id,province_id,sub_district_id,district_id,employment_type_id,Work_location_type_id,income_min,income_max,is_display_income,job_detail,job_summary,is_open_ended,open_date,end_date,is_created_new_pool,candidate_pool_id,is_published,is_actiive,job_post_status,Working_time,created_by,created_at,updated_by,updated_at
JOB-202602493,COMP-202600001,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),2,ฝ่ายสนับสนุนไอที,IT Support,IT,Development,1,01,00001,0001,1,4,30000,46000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-02-17,2026-03-29,False,POOL-0005,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602494,COMP-202600002,รับสมัคร Web Developer (นักพัฒนาเว็บ),9,นักพัฒนาเว็บ,Web Developer,IT,Development,1,14,00014,0014,4,5,65000,102000,True,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,True,2026-01-27,2026-02-26,True,POOL-0001,True,True,open,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602495,COMP-202600009,รับสมัคร UX/UI Designer (UX/UI Designer),8,UX/UI Designer,UX/UI Designer,Engineering,Operations,2,09,00009,0009,1,4,60000,94000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2025-12-17,2026-03-30,False,POOL-0001,True,True,draft,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602496,COMP-202600003,รับสมัคร System Engineer (วิศวกรระบบ),10,วิศวกรระบบ,System Engineer,Engineering,Analysis,1,04,00004,0004,3,2,70000,110000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,False,2025-12-29,2026-04-27,False,POOL-0003,True,True,closed,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602497,COMP-202600007,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),1,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Development,2,04,00004,0004,6,1,25000,38000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2026-01-07,2026-04-10,True,POOL-0004,True,True,open,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602498,COMP-202600006,รับสมัคร Web Developer (นักพัฒนาเว็บ),10,นักพัฒนาเว็บ,Web Developer,Business,Analysis,2,07,00007,0007,5,4,70000,110000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2026-01-14,2026-05-10,True,POOL-0002,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602499,COMP-202600003,รับสมัคร Data Engineer (Data Engineer),1,Data Engineer,Data Engineer,IT,Analysis,1,13,00013,0013,2,3,25000,38000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,False,2026-02-10,2026-04-25,True,POOL-0004,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602500,COMP-202600003,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),2,นักวิทยาศาสตร์ข้อมูล,Data Scientist,IT,Operations,2,07,00007,0007,3,4,30000,46000,True,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,False,2026-01-10,2026-03-06,True,POOL-0004,True,True,draft,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602501,COMP-202600004,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),2,นักวิเคราะห์ข้อมูล,Data Analyst,IT,Analysis,1,08,00008,0008,3,4,30000,46000,True,ต้องการ Data Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Analyst,True,2025-11-30,2026-03-23,True,POOL-0002,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602502,COMP-202600008,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),4,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Analysis,2,05,00005,0005,1,1,40000,62000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2025-12-03,2026-01-25,False,POOL-0005,True,True,closed,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602503,COMP-202600007,รับสมัคร UX/UI Designer (UX/UI Designer),8,UX/UI Designer,UX/UI Designer,Business,Operations,1,03,00003,0003,4,1,60000,94000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2025-12-28,2026-04-04,True,POOL-0005,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602504,COMP-202600006,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),4,ฝ่ายสนับสนุนไอที,IT Support,IT,Analysis,1,07,00007,0007,2,3,40000,62000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2025-12-27,2026-01-27,False,POOL-0003,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602505,COMP-202600006,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),2,Cybersecurity Analyst,Cybersecurity Analyst,IT,Analysis,1,07,00007,0007,1,3,30000,46000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2025-11-30,2026-02-15,True,POOL-0003,True,True,open,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602506,COMP-202600010,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),7,ฝ่ายสนับสนุนไอที,IT Support,IT,Analysis,1,14,00014,0014,4,4,55000,86000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2026-02-14,2026-05-23,False,POOL-0004,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602507,COMP-202600006,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),8,ฝ่ายสนับสนุนไอที,IT Support,Engineering,Development,1,02,00002,0002,1,2,60000,94000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-01-27,2026-04-19,True,POOL-0001,True,True,open,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602508,COMP-202600007,รับสมัคร Programmer (โปรแกรมเมอร์),2,โปรแกรมเมอร์,Programmer,Business,Operations,1,01,00001,0001,5,5,30000,46000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,True,2026-01-01,2026-02-15,True,POOL-0004,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602509,COMP-202600008,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),9,นักวิเคราะห์ข้อมูล,Data Analyst,Business,Development,2,03,00003,0003,3,3,65000,102000,False,ต้องการ Data Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Analyst,True,2025-12-02,2026-02-04,True,POOL-0005,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602510,COMP-202600008,รับสมัคร Data Engineer (Data Engineer),10,Data Engineer,Data Engineer,Business,Analysis,2,06,00006,0006,2,3,70000,110000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2025-11-28,2026-01-04,True,POOL-0002,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602511,COMP-202600009,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),3,Cybersecurity Analyst,Cybersecurity Analyst,Business,Development,1,05,00005,0005,3,1,35000,54000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2025-11-26,2026-01-05,False,POOL-0002,True,True,open,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602512,COMP-202600010,รับสมัคร Data Engineer (Data Engineer),2,Data Engineer,Data Engineer,Engineering,Development,2,13,00013,0013,2,2,30000,46000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2026-01-28,2026-04-27,False,POOL-0004,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602513,COMP-202600002,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),10,ฝ่ายสนับสนุนไอที,IT Support,Engineering,Analysis,2,03,00003,0003,2,2,70000,110000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-02-09,2026-04-14,False,POOL-0001,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602514,COMP-202600007,รับสมัคร UX/UI Designer (UX/UI Designer),7,UX/UI Designer,UX/UI Designer,IT,Development,2,08,00008,0008,6,3,55000,86000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-01-24,2026-03-15,False,POOL-0003,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602515,COMP-202600003,รับสมัคร System Engineer (วิศวกรระบบ),9,วิศวกรระบบ,System Engineer,Business,Analysis,2,11,00011,0011,5,1,65000,102000,True,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,False,2026-02-13,2026-04-26,False,POOL-0005,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602516,COMP-202600006,รับสมัคร Web Developer (นักพัฒนาเว็บ),2,นักพัฒนาเว็บ,Web Developer,Engineering,Operations,1,04,00004,0004,2,2,30000,46000,True,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2026-01-12,2026-03-25,False,POOL-0002,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602517,COMP-202600006,รับสมัคร DevOps Engineer (DevOps Engineer),3,DevOps Engineer,DevOps Engineer,Engineering,Development,1,08,00008,0008,3,1,35000,54000,False,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,False,2026-02-18,2026-06-07,True,POOL-0001,True,True,open,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602518,COMP-202600002,รับสมัคร DevOps Engineer (DevOps Engineer),7,DevOps Engineer,DevOps Engineer,Engineering,Operations,1,12,00012,0012,3,4,55000,86000,True,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,True,2026-01-14,2026-04-16,True,POOL-0002,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602519,COMP-202600009,รับสมัคร Data Engineer (Data Engineer),7,Data Engineer,Data Engineer,Business,Analysis,1,06,00006,0006,4,1,55000,86000,False,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2026-02-12,2026-05-27,True,POOL-0003,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602520,COMP-202600009,รับสมัคร System Engineer (วิศวกรระบบ),6,วิศวกรระบบ,System Engineer,Business,Operations,1,03,00003,0003,1,2,50000,78000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,False,2026-01-27,2026-04-21,True,POOL-0003,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602521,COMP-202600001,รับสมัคร System Engineer (วิศวกรระบบ),8,วิศวกรระบบ,System Engineer,IT,Development,2,02,00002,0002,4,5,60000,94000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2026-01-11,2026-05-02,True,POOL-0004,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602522,COMP-202600004,รับสมัคร Programmer (โปรแกรมเมอร์),1,โปรแกรมเมอร์,Programmer,Business,Operations,2,12,00012,0012,2,5,25000,38000,True,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2026-01-19,2026-03-13,True,POOL-0005,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602523,COMP-202600007,รับสมัคร System Engineer (วิศวกรระบบ),4,วิศวกรระบบ,System Engineer,IT,Development,2,01,00001,0001,3,2,40000,62000,True,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2025-12-26,2026-01-27,False,POOL-0001,True,True,closed,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602524,COMP-202600006,รับสมัคร UX/UI Designer (UX/UI Designer),7,UX/UI Designer,UX/UI Designer,Business,Analysis,2,04,00004,0004,1,5,55000,86000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2026-01-02,2026-02-18,False,POOL-0002,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602525,COMP-202600004,รับสมัคร DevOps Engineer (DevOps Engineer),7,DevOps Engineer,DevOps Engineer,Engineering,Operations,1,01,00001,0001,6,2,55000,86000,False,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,False,2025-12-04,2026-02-16,True,POOL-0002,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602526,COMP-202600001,รับสมัคร UX/UI Designer (UX/UI Designer),5,UX/UI Designer,UX/UI Designer,Business,Analysis,1,10,00010,0010,2,4,45000,70000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2025-11-24,2026-02-14,False,POOL-0003,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602527,COMP-202600004,รับสมัคร DevOps Engineer (DevOps Engineer),8,DevOps Engineer,DevOps Engineer,Engineering,Operations,2,08,00008,0008,2,3,60000,94000,False,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,True,2026-01-27,2026-03-06,True,POOL-0005,True,True,closed,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602528,COMP-202600008,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),3,นักวิทยาศาสตร์ข้อมูล,Data Scientist,IT,Operations,1,05,00005,0005,2,1,35000,54000,False,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,True,2026-01-28,2026-05-10,True,POOL-0005,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602529,COMP-202600003,รับสมัคร Data Engineer (Data Engineer),7,Data Engineer,Data Engineer,IT,Operations,2,06,00006,0006,4,1,55000,86000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2026-02-01,2026-04-30,False,POOL-0002,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602530,COMP-202600007,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),7,ฝ่ายสนับสนุนไอที,IT Support,Business,Operations,2,05,00005,0005,3,4,55000,86000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-01-04,2026-02-18,True,POOL-0005,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602531,COMP-202600001,รับสมัคร Data Analyst (นักวิเคราะห์ข้อมูล),10,นักวิเคราะห์ข้อมูล,Data Analyst,Business,Analysis,1,06,00006,0006,6,3,70000,110000,False,ต้องการ Data Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Analyst,True,2025-12-01,2026-01-15,False,POOL-0002,True,True,closed,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602532,COMP-202600006,รับสมัคร Programmer (โปรแกรมเมอร์),2,โปรแกรมเมอร์,Programmer,Business,Operations,2,06,00006,0006,5,2,30000,46000,True,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2025-11-22,2026-03-03,True,POOL-0002,True,True,draft,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602533,COMP-202600001,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),9,ฝ่ายสนับสนุนไอที,IT Support,Engineering,Operations,2,09,00009,0009,2,5,65000,102000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-01-14,2026-03-16,False,POOL-0004,True,True,closed,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602534,COMP-202600006,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),6,นักวิทยาศาสตร์ข้อมูล,Data Scientist,IT,Operations,1,12,00012,0012,1,2,50000,78000,True,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,False,2025-12-23,2026-01-23,False,POOL-0003,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602535,COMP-202600009,รับสมัคร UX/UI Designer (UX/UI Designer),7,UX/UI Designer,UX/UI Designer,Engineering,Operations,1,01,00001,0001,6,3,55000,86000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2026-01-21,2026-03-01,True,POOL-0003,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602536,COMP-202600009,รับสมัคร Data Engineer (Data Engineer),3,Data Engineer,Data Engineer,IT,Development,1,12,00012,0012,2,4,35000,54000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2025-12-12,2026-03-03,False,POOL-0004,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602537,COMP-202600002,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),7,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Operations,1,13,00013,0013,3,1,55000,86000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2025-12-01,2026-01-02,True,POOL-0002,True,True,closed,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602538,COMP-202600003,รับสมัคร Data Engineer (Data Engineer),8,Data Engineer,Data Engineer,Engineering,Operations,2,03,00003,0003,4,5,60000,94000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,False,2026-01-30,2026-03-16,True,POOL-0004,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602539,COMP-202600005,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),7,Cybersecurity Analyst,Cybersecurity Analyst,Business,Analysis,1,12,00012,0012,1,3,55000,86000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2025-12-22,2026-03-31,True,POOL-0003,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602540,COMP-202600002,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),8,ฝ่ายสนับสนุนไอที,IT Support,Engineering,Operations,1,07,00007,0007,1,1,60000,94000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2025-12-12,2026-01-27,True,POOL-0003,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602541,COMP-202600006,รับสมัคร UX/UI Designer (UX/UI Designer),4,UX/UI Designer,UX/UI Designer,Engineering,Operations,1,14,00014,0014,6,4,40000,62000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2025-11-24,2026-02-18,False,POOL-0002,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202602542,COMP-202600006,รับสมัคร DevOps Engineer (DevOps Engineer),1,DevOps Engineer,DevOps Engineer,Engineering,Analysis,1,05,00005,0005,2,4,25000,38000,True,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,False,2026-01-19,2026-03-30,False,POOL-0004,True,True,draft,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
