PROJECT_ID,LEARNER_ID,SEQUENCE_NO,COMPANY_ID,COMPANY_NAME,POSITION_ID,PROJECT_NAME,DESCRIPTION,START_DATE,END_DATE,VERIFY_ID,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
PRJC5B6E6DFFCBB452B,LNR-202608242,2,COMP-202600007,SCG,3,HR Platform,Developed and maintained a key system feature.,2024-07-09,2024-11-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC24C2F44468F4704,LNR-202608244,1,COMP-202600006,Bangchak,8,API Gateway,Developed and maintained a key system feature.,2024-10-24,2024-12-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5FAD3EE311E141BF,LNR-202608244,2,COMP-202600005,SCBX,2,HR Platform,Developed and maintained a key system feature.,2024-12-12,2025-04-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ84BE4694F7924088,LNR-202608245,1,COMP-202600003,LINE Thailand,9,Data Dashboard,Developed and maintained a key system feature.,2025-03-06,2025-07-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ33ED3B1A6C5345BD,LNR-202608246,1,COMP-202600002,AIS,3,HR Platform,Developed and maintained a key system feature.,2025-07-01,2025-09-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ39222AFFE3064B70,LNR-202608249,1,COMP-202600003,SCBX,2,Data Dashboard,Developed and maintained a key system feature.,2025-07-11,2025-12-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5BF7B1370E4A4741,LNR-202608249,2,COMP-202600005,PTT,2,HR Platform,Developed and maintained a key system feature.,2024-05-13,2024-08-31,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ091BBFA22F084A5B,LNR-202608253,1,COMP-202600001,Agoda,4,HR Platform,Developed and maintained a key system feature.,2024-05-30,2024-10-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7E5B470110A74099,LNR-202608253,2,COMP-202600001,,8,E-Commerce App,Developed and maintained a key system feature.,2025-02-09,2025-05-31,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ796FB009736D4BC6,LNR-202608257,1,COMP-202600009,Bangchak,6,HR Platform,Developed and maintained a key system feature.,2024-03-13,2024-06-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ23EA46FBFF3C4EC6,LNR-202608258,1,COMP-202600008,PTT,6,Data Dashboard,Developed and maintained a key system feature.,2024-10-28,2024-12-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJABFE6456C89D4F8D,LNR-202608258,2,COMP-202600004,PTT,3,E-Commerce App,Developed and maintained a key system feature.,2024-06-30,2024-09-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6A4495F6F48F4263,LNR-202608259,1,COMP-202600010,SCG,8,E-Commerce App,Developed and maintained a key system feature.,2025-07-22,2025-11-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC5ECA564FE3E4207,LNR-202608259,2,,Google Thailand,2,E-Commerce App,Developed and maintained a key system feature.,2025-07-26,2025-11-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5FAB6DCAF0684B12,LNR-202608260,1,COMP-202600003,KBTG,10,API Gateway,Developed and maintained a key system feature.,2025-05-16,2025-09-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB4FAD9224E1F4D62,LNR-202608260,2,COMP-202600004,LINE Thailand,8,E-Commerce App,Developed and maintained a key system feature.,2024-06-04,2024-11-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ69D8FEC4AB764026,LNR-202608266,1,COMP-202600003,AIS,10,Data Dashboard,Developed and maintained a key system feature.,2024-11-18,2025-04-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ67D14FEC338443B0,LNR-202608269,1,COMP-202600006,Agoda,9,Data Dashboard,Developed and maintained a key system feature.,2024-10-09,2025-02-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ38355EF8CC1C4676,LNR-202608269,2,COMP-202600006,,3,API Gateway,Developed and maintained a key system feature.,2025-07-09,2025-12-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0A83788A8F55491C,LNR-202608270,1,COMP-202600010,True Corporation,4,E-Commerce App,Developed and maintained a key system feature.,2025-06-02,2025-10-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ94856692F4CF415C,LNR-202608270,2,COMP-202600005,AIS,5,API Gateway,Developed and maintained a key system feature.,2025-05-03,2025-10-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ47C217F319224AB7,LNR-202608275,1,COMP-202600007,KBTG,7,Data Dashboard,Developed and maintained a key system feature.,2024-09-02,2025-01-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7F5B08447D574E0A,LNR-202608275,2,COMP-202600008,LINE Thailand,2,Data Dashboard,Developed and maintained a key system feature.,2025-02-19,2025-04-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5CE5E39C44B0409A,LNR-202608278,1,,KBTG,5,E-Commerce App,Developed and maintained a key system feature.,2025-03-13,2025-05-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD10470EAF7EF444C,LNR-202608279,1,COMP-202600002,SCG,7,E-Commerce App,Developed and maintained a key system feature.,2025-08-16,2026-01-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ86E64154D0254050,LNR-202608281,1,COMP-202600010,AIS,7,HR Platform,Developed and maintained a key system feature.,2024-03-07,2024-08-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9FB41014A8174609,LNR-202608283,1,COMP-202600005,,2,E-Commerce App,Developed and maintained a key system feature.,2025-02-15,2025-05-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA0E9A54DED034525,LNR-202608286,1,COMP-202600009,Bangchak,7,E-Commerce App,Developed and maintained a key system feature.,2024-12-19,2025-03-31,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ56E10BE142984F7E,LNR-202608290,1,COMP-202600003,KBTG,7,API Gateway,Developed and maintained a key system feature.,2025-04-01,2025-07-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB259ACF4E4DE4423,LNR-202608292,1,COMP-202600001,Google Thailand,8,Data Dashboard,Developed and maintained a key system feature.,2025-06-01,2025-10-21,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6F1CDD6A072E4C8A,LNR-202608292,2,,,4,HR Platform,Developed and maintained a key system feature.,2025-03-11,2025-05-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ41F4538A2391439D,LNR-202608293,1,,Bangchak,1,Data Dashboard,Developed and maintained a key system feature.,2025-05-07,2025-06-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCBA0EFEB08FB49C0,LNR-202608294,1,COMP-202600006,PTT,6,Data Dashboard,Developed and maintained a key system feature.,2025-01-05,2025-06-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJAD9D113DCCB34EA2,LNR-202608296,1,COMP-202600010,SCBX,6,Data Dashboard,Developed and maintained a key system feature.,2025-04-01,2025-08-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD07B01DD92044A5D,LNR-202608297,1,COMP-202600007,KBTG,5,HR Platform,Developed and maintained a key system feature.,2025-03-09,2025-08-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCE086FF8612E4D91,LNR-202608297,2,COMP-202600009,SCG,10,E-Commerce App,Developed and maintained a key system feature.,2025-02-07,2025-05-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6FC210D74B78449C,LNR-202608298,1,COMP-202600010,True Corporation,2,Data Dashboard,Developed and maintained a key system feature.,2024-04-19,2024-08-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5AED5771906947C8,LNR-202608307,1,COMP-202600002,PTT,2,E-Commerce App,Developed and maintained a key system feature.,2025-04-16,2025-09-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ60BA422D0FBD4D54,LNR-202608307,2,COMP-202600002,AIS,5,API Gateway,Developed and maintained a key system feature.,2025-02-14,2025-04-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ203C8E381D1F4EAA,LNR-202608310,1,COMP-202600001,Google Thailand,7,API Gateway,Developed and maintained a key system feature.,2024-12-27,2025-04-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2EB27C80430542A3,LNR-202608313,1,COMP-202600009,AIS,7,Data Dashboard,Developed and maintained a key system feature.,2025-04-07,2025-06-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ28A8BB4ECE7A4FEB,LNR-202608315,1,COMP-202600008,Agoda,7,E-Commerce App,Developed and maintained a key system feature.,2024-10-12,2025-02-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE9D9BA669F3448B4,LNR-202608318,1,COMP-202600001,SCG,2,E-Commerce App,Developed and maintained a key system feature.,2024-04-23,2024-09-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4664041F47F647A1,LNR-202608318,2,COMP-202600004,Agoda,8,Data Dashboard,Developed and maintained a key system feature.,2024-09-20,2024-10-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8D63F6330A2044D4,LNR-202608320,1,COMP-202600007,PTT,8,API Gateway,Developed and maintained a key system feature.,2024-05-25,2024-07-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE7BC2F7243CC4958,LNR-202608320,2,COMP-202600009,Bangchak,3,Data Dashboard,Developed and maintained a key system feature.,2025-08-10,2026-01-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9BE0E0AFD0794779,LNR-202608327,1,COMP-202600001,True Corporation,9,API Gateway,Developed and maintained a key system feature.,2024-03-04,2024-07-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBDE27593F45346EB,LNR-202608331,1,COMP-202600004,Bangchak,4,API Gateway,Developed and maintained a key system feature.,2024-02-26,2024-07-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFBBFFFC7158C4793,LNR-202608331,2,COMP-202600008,AIS,9,HR Platform,Developed and maintained a key system feature.,2025-01-08,2025-06-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8CE720213E654E11,LNR-202608332,1,,AIS,9,HR Platform,Developed and maintained a key system feature.,2025-02-15,2025-07-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5BAF9EA7C4BD4EE5,LNR-202608333,1,COMP-202600007,KBTG,5,HR Platform,Developed and maintained a key system feature.,2024-03-09,2024-04-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ381774031BD74411,LNR-202608333,2,COMP-202600005,Google Thailand,3,E-Commerce App,Developed and maintained a key system feature.,2024-03-11,2024-07-31,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6E6FD2AD5DE249C9,LNR-202608337,1,COMP-202600002,Google Thailand,5,E-Commerce App,Developed and maintained a key system feature.,2025-06-27,2025-11-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ25C3A20EA3124256,LNR-202608339,1,COMP-202600004,KBTG,10,E-Commerce App,Developed and maintained a key system feature.,2024-03-28,2024-09-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ757B50C9B00E4C20,LNR-202608339,2,COMP-202600004,KBTG,6,API Gateway,Developed and maintained a key system feature.,2025-07-19,2026-01-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB6ECB10107904172,LNR-202608340,1,COMP-202600010,True Corporation,5,E-Commerce App,Developed and maintained a key system feature.,2025-02-27,2025-04-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ50CAB26621EB4B83,LNR-202608342,1,COMP-202600008,Agoda,10,Data Dashboard,Developed and maintained a key system feature.,2025-07-18,2025-08-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB50DFDEF2CAF4ED5,LNR-202608342,2,COMP-202600007,SCBX,9,Data Dashboard,Developed and maintained a key system feature.,2025-05-22,2025-07-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6BA99229DCCD4A68,LNR-202608343,1,COMP-202600008,LINE Thailand,3,E-Commerce App,Developed and maintained a key system feature.,2024-10-18,2025-03-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE55673950FFC4A6B,LNR-202608346,1,COMP-202600010,AIS,10,Data Dashboard,Developed and maintained a key system feature.,2025-04-03,2025-08-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ89A5C4367D924802,LNR-202608349,1,COMP-202600008,PTT,6,HR Platform,Developed and maintained a key system feature.,2024-06-04,2024-09-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC7A74279BF714357,LNR-202608350,1,,Bangchak,4,HR Platform,Developed and maintained a key system feature.,2024-07-04,2024-11-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCBA6087CE1B04B3B,LNR-202608351,1,COMP-202600010,,5,HR Platform,Developed and maintained a key system feature.,2024-07-28,2024-09-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB0028BC962E34F8D,LNR-202608351,2,COMP-202600004,Agoda,7,API Gateway,Developed and maintained a key system feature.,2025-04-28,2025-09-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ31763CD5106644E5,LNR-202608352,1,COMP-202600008,SCBX,1,HR Platform,Developed and maintained a key system feature.,2024-04-10,2024-06-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5036409EB5D445A7,LNR-202608353,1,,AIS,4,Data Dashboard,Developed and maintained a key system feature.,2024-08-26,2024-10-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJEFA5ACB296644D36,LNR-202608353,2,COMP-202600004,Google Thailand,7,Data Dashboard,Developed and maintained a key system feature.,2024-08-13,2024-10-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0391D2A22871498D,LNR-202608354,1,COMP-202600007,PTT,4,Data Dashboard,Developed and maintained a key system feature.,2025-06-03,2025-08-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ53243F17F249465D,LNR-202608355,1,COMP-202600005,PTT,3,API Gateway,Developed and maintained a key system feature.,2024-08-09,2025-01-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF0B3E14CA9924AE3,LNR-202608356,1,COMP-202600008,Bangchak,10,E-Commerce App,Developed and maintained a key system feature.,2025-08-22,2025-10-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD0CD9C78B32546AE,LNR-202608357,1,COMP-202600008,LINE Thailand,4,HR Platform,Developed and maintained a key system feature.,2025-02-20,2025-07-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ88EF607BB6EE4110,LNR-202608361,1,COMP-202600009,Bangchak,2,API Gateway,Developed and maintained a key system feature.,2024-11-10,2025-01-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ18B0641514CC4B2B,LNR-202608362,1,COMP-202600005,Bangchak,5,E-Commerce App,Developed and maintained a key system feature.,2024-05-28,2024-07-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ83DD84FE06F84A90,LNR-202608362,2,COMP-202600004,Bangchak,3,E-Commerce App,Developed and maintained a key system feature.,2024-12-11,2025-03-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ72C2FD0689A5402A,LNR-202608364,1,,LINE Thailand,4,E-Commerce App,Developed and maintained a key system feature.,2024-05-30,2024-09-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ12220867C8DD42EF,LNR-202608364,2,COMP-202600003,AIS,6,E-Commerce App,Developed and maintained a key system feature.,2024-08-17,2024-11-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1C699097DF5546DE,LNR-202608366,1,COMP-202600007,PTT,3,API Gateway,Developed and maintained a key system feature.,2025-01-31,2025-06-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ53E958BEE4E3437F,LNR-202608367,1,COMP-202600006,LINE Thailand,5,API Gateway,Developed and maintained a key system feature.,2024-11-29,2025-01-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2335EAE5DD3246B8,LNR-202608367,2,COMP-202600007,PTT,5,Data Dashboard,Developed and maintained a key system feature.,2024-07-15,2024-09-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2EE2A10F93D3421F,LNR-202608369,1,COMP-202600008,AIS,5,API Gateway,Developed and maintained a key system feature.,2024-07-27,2024-12-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0E68E0B38C3A4031,LNR-202608370,1,COMP-202600006,,9,API Gateway,Developed and maintained a key system feature.,2024-10-12,2024-12-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDC311E433AE74B5C,LNR-202608371,1,COMP-202600002,SCBX,10,Data Dashboard,Developed and maintained a key system feature.,2024-04-16,2024-07-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ46C5B1BADD0742DE,LNR-202608371,2,,True Corporation,7,API Gateway,Developed and maintained a key system feature.,2024-09-27,2025-01-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1E2AD8E6F3A04CD1,LNR-202608373,1,,Bangchak,9,API Gateway,Developed and maintained a key system feature.,2025-06-27,2025-11-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0E4F4619A0BD43B3,LNR-202608373,2,COMP-202600005,AIS,5,E-Commerce App,Developed and maintained a key system feature.,2024-11-04,2024-12-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ60BE84F5DA4749FA,LNR-202608374,1,COMP-202600002,,4,E-Commerce App,Developed and maintained a key system feature.,2025-03-10,2025-06-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF536F0D314C94C61,LNR-202608374,2,COMP-202600007,SCBX,6,E-Commerce App,Developed and maintained a key system feature.,2024-10-31,2025-02-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD80650AEA8F84BA5,LNR-202608377,1,COMP-202600002,True Corporation,1,HR Platform,Developed and maintained a key system feature.,2024-04-23,2024-07-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFFA5958F965A46AE,LNR-202608377,2,COMP-202600004,PTT,3,Data Dashboard,Developed and maintained a key system feature.,2025-03-09,2025-05-11,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0B108E01AD9C4A10,LNR-202608380,1,COMP-202600006,Bangchak,5,Data Dashboard,Developed and maintained a key system feature.,2025-05-18,2025-11-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC3E723B0A0454FF0,LNR-202608381,1,COMP-202600004,KBTG,9,E-Commerce App,Developed and maintained a key system feature.,2024-08-25,2024-11-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ24E16AED310B4DBA,LNR-202608385,1,COMP-202600007,Google Thailand,6,HR Platform,Developed and maintained a key system feature.,2025-05-06,2025-10-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD8E35D6C292441C5,LNR-202608386,1,COMP-202600006,AIS,10,Data Dashboard,Developed and maintained a key system feature.,2024-08-11,2024-11-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ93322468F15D4435,LNR-202608388,1,COMP-202600008,Bangchak,2,Data Dashboard,Developed and maintained a key system feature.,2025-07-16,2025-10-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ05EF5188D6C94A91,LNR-202608390,1,COMP-202600001,SCG,2,HR Platform,Developed and maintained a key system feature.,2024-03-11,2024-06-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4C3932B85CD0433E,LNR-202608390,2,COMP-202600008,SCG,1,API Gateway,Developed and maintained a key system feature.,2024-04-25,2024-07-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8329C9410FDD4DDF,LNR-202608392,1,COMP-202600009,KBTG,7,HR Platform,Developed and maintained a key system feature.,2025-08-13,2025-10-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1A732AEFA9744962,LNR-202608394,1,COMP-202600008,True Corporation,3,Data Dashboard,Developed and maintained a key system feature.,2024-12-11,2025-01-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ96301177E7CC46E8,LNR-202608394,2,COMP-202600002,Google Thailand,6,E-Commerce App,Developed and maintained a key system feature.,2024-08-14,2025-01-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ23E61EC0358F4102,LNR-202608395,1,,,5,Data Dashboard,Developed and maintained a key system feature.,2024-08-18,2024-10-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB37C877F5AE5457E,LNR-202608397,1,COMP-202600009,SCG,1,API Gateway,Developed and maintained a key system feature.,2025-02-14,2025-05-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ097BFCA925304AE3,LNR-202608398,1,COMP-202600005,Bangchak,5,HR Platform,Developed and maintained a key system feature.,2025-05-22,2025-06-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBF1DDF0BCD494271,LNR-202608401,1,COMP-202600010,,2,Data Dashboard,Developed and maintained a key system feature.,2024-07-19,2024-10-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF89CD38D00714DD7,LNR-202608401,2,COMP-202600008,,6,API Gateway,Developed and maintained a key system feature.,2025-05-12,2025-07-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9D344D4CCCC14405,LNR-202608403,1,COMP-202600002,PTT,5,E-Commerce App,Developed and maintained a key system feature.,2024-09-30,2025-01-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA217056F09784093,LNR-202608403,2,COMP-202600003,KBTG,3,Data Dashboard,Developed and maintained a key system feature.,2024-05-09,2024-06-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ25613E0476FA4716,LNR-202608404,1,COMP-202600001,True Corporation,5,HR Platform,Developed and maintained a key system feature.,2025-03-23,2025-05-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2A40B1A0AB6A4559,LNR-202608404,2,COMP-202600009,,4,HR Platform,Developed and maintained a key system feature.,2025-03-16,2025-07-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
